Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,repository,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata
5minds-processcube_engine_sdk-4.0.3,50898.0,12655.0,0.0,0.0,0.0,0.0,0.0052045274209653975,0.02316857899382171,0.004068491096770042,0.007858556293028816,0.0022871906732728877,0.022506619593998235,0.002797257612402931,0.003423284820833849,6.0,0.0,10.0,131,51,1,0,4,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,428.0,1.0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.23278998166559656,0.19940814606189974,0.8962406251802889,0.35509379530627055,0.2386569226331921,0.2473472403891837,0.7295739585136224,0.4969486319682114,8712,2050,2102,0,0,0.07646802502675389,0.11972775799379712,0.3420192178195208,0.1726623504096088,0.2857684912098661,0.2337817537509494,0.792481250360578,0.4926140680171258,27,27,19,4,0
agoric-assert-0.6.1-u11wf.0,2135.0,453.0,0.0,0.0,0.0,0.0,0.0008888888888888888,0.0026666666666666666,0.0015396007178390021,0.0013333333333333333,0.0003333333333333333,0.001,0.0005773502691896258,0.0005,0.0,0.0,0.0,95,47,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.08971763453596318,0.13510065479502228,0.4056390622295664,0.20690842515181687,0.12946378173800105,0.1801262873932037,0.5,0.32378421228819154,41,22,0,0,0,0.07258590652519815,0.11953397726132595,0.36096404744368116,0.18141519608668996,0.2450293763807664,0.2487655942511785,0.8804820237218406,0.439908290960781,23,18,5,4,0
agoric-deploy-script-support-0.10.4-u14.1,5413.0,1634.0,4.639079606606049e-05,0.0007886435331230284,0.00019127415223685565,0.0,0.00474025352444575,0.009115281501340482,0.0025930385563393645,0.006666666666666667,0.0010551112551798216,0.0033472803347280333,0.0010374709010283877,0.001834862385321101,6.0,0.0,3.0,138,72,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,17.0,1.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.13239437110995297,0.14424207719582569,0.6919038677320415,0.25162916738782287,0.1320157860506576,0.19358504931689832,0.792481250360578,0.2717822215997982,905,315,1,9,2,0.14909466094116833,0.1660670381137982,0.6258145836939114,0.29583638929116374,0.3060822927370778,0.26810246592936704,0.8804820237218406,0.4955380299191111,26,23,20,4,1
agoric-ertp-0.16.3-u14.0,11994.0,2625.0,5.238070294903357e-05,0.0008904719501335708,0.0002159711710029679,0.0,0.0027053910483117783,0.006396588486140725,0.0018064337471725934,0.0037641154328732747,0.0002912337073329191,0.0016313213703099511,0.0005594340517711557,0.00022593764121102577,1.0,0.0,0.0,186,83,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,17.0,1.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.1561492636542946,0.14987892540299916,0.4926140680171258,0.2717822215997982,0.13366478608411284,0.1807455328226676,0.5474571592060488,0.29583638929116374,741,181,0,0,0,0.13223835652184243,0.16140218445840238,0.5744174271404584,0.29583638929116374,0.2588491044047603,0.2448843450056887,0.8804820237218406,0.4854752972273343,31,43,18,4,1
agoric-internal-0.4.0-u14.0,8528.0,2277.0,2.9476145422197454e-05,0.0005768676088837611,0.0001232089467812624,0.0,0.00619415655295416,0.019762845849802372,0.004441193382492424,0.007663478012564249,0.0010062136137190193,0.004411764705882353,0.0013093027734210128,0.0012469657167558938,1.0,0.0,0.0,103,46,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,22.0,1.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.10217008179314403,0.13994971586422217,0.6854752972273344,0.2344977967946406,0.10295585252558324,0.15384645647116854,0.7403410574831923,0.2344977967946406,1386,226,1,0,0,0.12292372287203224,0.14554228196172067,0.38210225325431013,0.2717822215997982,0.2841956241913795,0.23949291303184816,0.8804820237218406,0.48725998992478214,21,17,14,0,0
agoric-notifier-0.6.3-u14.0,8781.0,2190.0,1.280829795872896e-05,0.00010862480990658266,3.3397239600094504e-05,0.0,0.0023553761158332286,0.005796691644281069,0.002122946272194962,0.003922603688349994,0.00016389256973478594,0.0010862480990658267,0.0003027535326054709,0.00023815799287209107,0.0,0.0,0.0,170,74,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,14.0,1.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.1355156493907164,0.14475841949337126,0.4591479170272448,0.2717822215997982,0.19106506445034127,0.1691673983717835,0.45805910688914797,0.3481061300625729,684,65,0,0,0,0.1408998369140118,0.17413574006309304,0.5744174271404584,0.3026492115914411,0.27152149621526056,0.2502217635120447,0.8804820237218406,0.4854752972273343,31,36,17,4,1
agoric-store-0.9.3-u14.0,4988.0,1188.0,0.0,0.0,0.0,0.0,0.002978762487378838,0.006017846026146504,0.0023098621546697464,0.004363011610384723,0.0001828927692623452,0.0008343066911396629,0.00028022933720412086,0.0003147362409246432,2.0,0.0,0.0,114,60,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,1.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.14112723611841513,0.16398542656704643,0.5,0.29583638929116374,0.16571668556949792,0.1934741983435114,0.5478976275004669,0.32501121082417705,485,69,0,0,0,0.10336145906737794,0.14322288153019413,0.3896749186460426,0.2624611153985088,0.32944572088692275,0.2467183430493539,0.8804820237218406,0.4887089087640858,27,13,11,4,0
agoric-swingset-vat-0.32.3-u14.0,82121.0,21304.0,6.653374680573662e-05,0.0030547070258261596,0.00030963251313868037,0.0,0.0032614664281333874,0.011049723756906077,0.002207270052236578,0.004623147264365161,0.000799434112732846,0.005626758361988122,0.0012059581361441658,0.0011479856839293934,4.0,0.0,3.0,186,96,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,111.0,1.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.14208049291097435,0.16054726367140038,0.7295739585136223,0.2717822215997982,0.12956642112350708,0.1853275656222905,0.792481250360578,0.2717822215997982,12172,2526,3,16,4,0.16647652316171205,0.16261210786236777,0.6258145836939114,0.3096910973393819,0.38245398266057007,0.2319969586272656,0.8804820237218406,0.5,34,17,36,3,3
agoric-time-0.3.3-u14.0,1274.0,297.0,7.79635910030016e-05,0.0002338907730090048,0.00013503690075771858,0.0001169453865045024,0.005240331834800591,0.011627906976744186,0.005898235377576275,0.007860497752200886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,51,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.21210934062788575,0.16574033782432301,0.5,0.33328917899746024,0.17257389586408578,0.19973518069139257,0.543156420370644,0.329263212573013,122,13,0,0,0,0.09501941056515857,0.13967824022740516,0.38210225325431013,0.22343581929422768,0.2869123877558741,0.2577089658749449,0.8804820237218406,0.46572976207726713,24,17,9,4,0
agoric-vat-data-0.5.3-u14.0,3465.0,1000.0,0.0,0.0,0.0,0.0,0.003524617108026187,0.006133401482238692,0.00191023233086463,0.005037783375314861,1.429633441985475e-05,0.00012866700977869275,4.288900325956425e-05,0.0,5.0,0.0,0.0,81,38,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.0,2.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.11674115491012241,0.14730033821123603,0.44064544961534635,0.2612796872684704,0.16417391567256792,0.21718904691024107,0.692215752170299,0.4056390622295664,554,200,0,21,0,0.11118225895135045,0.1522608948345742,0.5744174271404584,0.2531400091972194,0.3196353380777877,0.2715793768423448,0.8804820237218406,0.4955380299191111,19,12,9,1,1
agoric-vats-0.15.2-u14.1,30079.0,9607.0,3.210847704686299e-05,0.001218026796589525,0.0001697124868316881,0.0,0.003879776205946119,0.011433077074709246,0.002040271895242791,0.005208985289923617,0.0009998851749335957,0.00823045267489712,0.0014311388045697554,0.0014376961185752163,2.0,0.0,0.0,232,93,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,58.0,10.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.1345677914376169,0.15094119492715657,0.7295739585136223,0.2612796872684704,0.16303797536808184,0.1806078734235952,0.7623196590167187,0.32501121082417705,5786,755,8,12,0,0.2003727102703504,0.152062857766288,0.5744174271404584,0.3146246119280173,0.349766864708099,0.24359906537972723,0.8804820237218406,0.5,25,36,37,2,1
agoric-zoe-0.26.3-u14.0,51540.0,14552.0,3.0258849853728136e-05,0.0028149190710767065,0.00027335497764653443,0.0,0.003419710342951606,0.010256410256410256,0.0021671381089161325,0.004948794576176072,0.00035670135025950983,0.002838221381267739,0.0005814277893830807,0.0005708935869203393,8.0,0.0,5.0,266,130,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,107.0,2.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.16394938251310032,0.1465488393231927,0.6919038677320415,0.2717822215997982,0.1476036621949723,0.18342251749817914,0.792481250360578,0.3096910973393819,5824,1396,0,3,1,0.1628891006939318,0.16328518666688344,0.5744174271404584,0.3096910973393819,0.30880164624065537,0.2280646000279826,0.8804820237218406,0.4854752972273343,31,50,26,4,1
applicaster-applicaster-types-9.2.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,14,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.02689421720828761,0.08504698226548392,0.29583638929116374,-0.0,0.19103968682502864,0.218645028470248,0.6893917467430878,0.3386685909827104,10,7,1,0,0
applicaster-zapp-react-native-bridge-9.2.10,2415.0,920.0,0.0,0.0,0.0,0.0,0.004074437069570307,0.006896551724137931,0.0013291498686083141,0.004660960981315314,0.0006616525339700008,0.003146774556080018,0.0010400439567971322,0.000964131636805504,0.0,0.0,0.0,86,46,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.0,2.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.15348585468560386,0.14369273961756715,0.4591479170272448,0.2873178489188397,0.09528171518114704,0.1634547454644654,0.6673395705257973,0.19562178181462783,420,211,0,1,0,0.07918349951871315,0.13652350216588072,0.4591479170272448,0.16864503330850694,0.2332455287912366,0.21458280248300185,0.75,0.4056390622295664,21,16,8,3,0
applicaster-zapp-react-native-redux-9.2.10,6705.0,2436.0,0.0,0.0,0.0,0.0,0.0048022668996248715,0.010526315789473684,0.0027030328126358355,0.006530311474470215,0.002117173297272916,0.013358778625954198,0.0032674985415116053,0.0026546033731645055,1.0,0.0,1.0,99,48,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,24.0,7.0,0,0,0,2.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.12748796862462847,0.14624059071854575,0.6854752972273344,0.2717822215997982,0.07231097125852877,0.15684464520752378,0.7427376486136672,0.0,1548,869,8,22,1,0.09644595266766783,0.12844486432822388,0.4011121652420985,0.21653847638352175,0.27337730237049773,0.2231391572279888,0.75,0.4926140680171258,21,16,13,3,1
applicaster-zapp-react-native-ui-components-9.2.10,22969.0,9427.0,9.989706160923702e-05,0.007882882882882882,0.0007160252564756046,0.0,0.005111695083432349,0.031746031746031744,0.004196473062963966,0.007439645771397689,0.0013407387545819078,0.007220216606498195,0.001946345708269032,0.002448454578312162,27.0,0.0,39.0,110,54,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,148.0,3.0,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.1425432793945326,0.14636680985625405,0.5744174271404584,0.2717822215997982,0.12432759801869678,0.1964142518150652,0.9115339911368305,0.25162916738782287,5020,1971,2,91,19,0.10591342562732244,0.1305184081828637,0.32501121082417705,0.2572563009863774,0.2669473156532359,0.21540735524043422,0.75,0.4591479170272448,23,16,13,3,0
applicaster-zapp-react-native-utils-9.2.10,58047.0,23067.0,0.00011156741520976266,0.0125,0.001123646920060891,0.0,0.00423011196297373,0.017543859649122806,0.003146654338046727,0.0062206972561458474,0.0009301918177397165,0.006033953773777869,0.0012279284724142033,0.001574441649229761,34.0,0.0,32.0,103,51,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,124.0,19.0,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.10863366691204122,0.1376383033932709,0.6258145836939114,0.2344977967946406,0.12188586799590558,0.18492267771413798,0.9690401365337638,0.28325475327645266,13292,6475,9,302,31,0.08682771514555838,0.12336491882310094,0.4011121652420985,0.20690842515181687,0.264649362531977,0.23566588749913442,0.7887031414261726,0.4726997303536731,24,18,15,3,1
buefy-0.9.29,416798.0,134698.0,0.00020515814157421726,0.00404040404040404,0.00040833281213615,0.00028012876473690915,0.005084790066256419,0.021367521367521368,0.00281206571365994,0.006445923700070844,0.0016892643852775917,0.010848126232741617,0.001485623351219277,0.0023701921648013793,189.0,0.0,8.0,400,164,3,0,3,0,0,0,0,0,0.0,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,382.0,3.0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.15863112395111745,0.18128896792484783,0.8322488896002308,0.29583638929116374,0.1929383953299182,0.2155779206666024,0.8960975968412324,0.3049201523582002,191295,15622,5235,2893,38,0.13930645985496581,0.129858345422681,0.5,0.23585235054799653,0.2726585233003071,0.22102875746432651,0.7883106100537456,0.4854752972273343,58,83,78,3,1
bun-1.1.2,1595.0,445.0,0.00027624309392265195,0.00027624309392265195,0.0,0.00027624309392265195,0.0046270718232044195,0.0046270718232044195,0.0,0.0046270718232044195,0.0009668508287292818,0.0009668508287292818,0.0,0.0009668508287292818,2.0,0.0,4.0,76,45,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0.14547413690993866,0.19716203844674282,0.7783283537314114,0.29583638929116374,0.19517260910274595,0.2324979690615339,0.7854752972273342,0.4056390622295664,514,112,2,14,4,0.18509913634843406,0.25151984718479425,0.5948659584103664,0.505507017474783,0.20578586915657984,0.2001157603791366,0.4854752972273343,0.37754130948964837,15,13,1,3,8
bun-types-1.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,38,1,0,2,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0630016826854678,0.12030649192624035,0.38210225325431013,-0.0,0.21361226889465754,0.22691314897516252,0.75,0.4315602842833155,20,22,7,2,0
ckeditor-ckeditor5-comments-41.2.1,14832.0,1070.0,0.0005384168362116338,0.002298095863427446,0.0007179688755493521,0.001020542978214102,0.003791031533672244,0.010427159271336623,0.0017004570956937063,0.005096280452356869,0.005692611067626021,0.021511617980980998,0.006584939814784044,0.011801489705572342,29.0,3.0,20.0,82,53,0,0,3,0,0,0,0,0,0.0,0,9.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,98.0,3.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,5.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.28783056238601507,0.3068529176613695,0.7244078178625923,0.612197222702993,0.21530000921224343,0.23415204639863021,1.0,0.36096404744368116,17285,4983,13306,646,4,0.042213940230237966,0.09439807295107083,0.25659258936863766,-0.0,0.16446247504400646,0.2076674837959397,0.5783898247235197,0.3573744370981058,15,30,5,5,1
ckeditor-ckeditor5-document-outline-41.2.1,4658.0,347.0,0.0002769196294220624,0.0022770398481973433,0.0006085043710189813,0.0,0.00786612712998236,0.010178117048346057,0.002639981355302003,0.00980392156862745,0.002638799702693225,0.01871042026482441,0.004823946899591704,0.004608294930875576,11.0,0.0,7.0,64,36,0,0,3,0,0,0,0,0,0.0,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,57.0,3.0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.25971137133400146,0.30565233282491633,0.7244078178625923,0.612197222702993,0.19734328497666467,0.2370061316379728,1.0,0.36096404744368116,6138,1633,4101,253,3,0.06531237215182313,0.12661351823873088,0.4157717745885329,-0.0,0.2543332918348903,0.21143427432286394,0.5783898247235197,0.4518863853537084,14,13,9,5,2
